REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,4/07/2023 5:05,4509.31,94.11,TRADE
VIC1,4/07/2023 5:10,4550.15,95.35,TRADE
VIC1,4/07/2023 5:15,4642.18,95.35,TRADE
VIC1,4/07/2023 5:20,4720.32,96.63,TRADE
VIC1,4/07/2023 5:25,4742.37,96.54,TRADE
VIC1,4/07/2023 5:30,4749.83,95.55,TRADE
VIC1,4/07/2023 5:35,4819.48,92.12,TRADE
VIC1,4/07/2023 5:40,4880.74,92.57,TRADE
VIC1,4/07/2023 5:45,4906.3,105.15,TRADE
VIC1,4/07/2023 5:50,4873.97,101.16,TRADE
VIC1,4/07/2023 5:55,4914.37,115.75,TRADE
VIC1,4/07/2023 6:00,5034.32,117.25,TRADE
VIC1,4/07/2023 6:05,5111.25,116.49,TRADE
VIC1,4/07/2023 6:10,5162.79,115.94,TRADE
VIC1,4/07/2023 6:15,5314.23,147.57,TRADE
VIC1,4/07/2023 6:20,5415.4,149.76,TRADE
VIC1,4/07/2023 6:25,5489.43,163.66,TRADE
VIC1,4/07/2023 6:30,5515.27,149.79,TRADE
VIC1,4/07/2023 6:35,5476.33,97.01,TRADE
VIC1,4/07/2023 6:40,5591.95,123.08,TRADE
VIC1,4/07/2023 6:45,5694.4,141,TRADE
VIC1,4/07/2023 6:50,5776.71,157.5,TRADE
VIC1,4/07/2023 6:55,5846.32,144.99,TRADE
VIC1,4/07/2023 7:00,5916.56,159.85,TRADE
VIC1,4/07/2023 7:05,6067.72,118.22,TRADE
VIC1,4/07/2023 7:10,6039.98,104.82,TRADE
VIC1,4/07/2023 7:15,6162.94,136.82,TRADE
VIC1,4/07/2023 7:20,6263.51,141.91,TRADE
VIC1,4/07/2023 7:25,6313.08,148.95,TRADE
VIC1,4/07/2023 7:30,6353.46,173.75,TRADE
VIC1,4/07/2023 7:35,6332.04,172.45,TRADE
VIC1,4/07/2023 7:40,6405.03,173.98,TRADE
VIC1,4/07/2023 7:45,6440.76,172.85,TRADE
VIC1,4/07/2023 7:50,6463.31,172.95,TRADE
VIC1,4/07/2023 7:55,6517.36,179.02,TRADE
VIC1,4/07/2023 8:00,6561.74,200.9,TRADE
VIC1,4/07/2023 8:05,6625.73,198.83,TRADE
VIC1,4/07/2023 8:10,6614.16,251.13,TRADE
VIC1,4/07/2023 8:15,6647.53,204.02,TRADE
VIC1,4/07/2023 8:20,6700.9,241.81,TRADE
VIC1,4/07/2023 8:25,6703.12,275.1,TRADE
VIC1,4/07/2023 8:30,6779.7,270.81,TRADE
VIC1,4/07/2023 8:35,6808,196,TRADE
VIC1,4/07/2023 8:40,6817.6,269.63,TRADE
VIC1,4/07/2023 8:45,6798.61,245.44,TRADE
VIC1,4/07/2023 8:50,6776.75,204.86,TRADE
VIC1,4/07/2023 8:55,6753.07,199.31,TRADE
VIC1,4/07/2023 9:00,6852.63,214.87,TRADE
VIC1,4/07/2023 9:05,6860.19,183.27,TRADE
VIC1,4/07/2023 9:10,6817.27,163.02,TRADE
VIC1,4/07/2023 9:15,6910.58,206.33,TRADE
VIC1,4/07/2023 9:20,6894.45,176.68,TRADE
VIC1,4/07/2023 9:25,6898.63,202.06,TRADE
VIC1,4/07/2023 9:30,6789.48,147.29,TRADE
VIC1,4/07/2023 9:35,6776.03,182.07,TRADE
VIC1,4/07/2023 9:40,6553.26,135.37,TRADE
VIC1,4/07/2023 9:45,6569.08,138.23,TRADE
VIC1,4/07/2023 9:50,6520.3,137.29,TRADE
VIC1,4/07/2023 9:55,6720.15,191,TRADE
VIC1,4/07/2023 10:00,6811.55,191,TRADE
VIC1,4/07/2023 10:05,6795.14,374.57,TRADE
VIC1,4/07/2023 10:10,6795.79,294.48,TRADE
VIC1,4/07/2023 10:15,6821.01,329.26,TRADE
VIC1,4/07/2023 10:20,6748.78,278.76,TRADE
VIC1,4/07/2023 10:25,6814.44,391.25,TRADE
VIC1,4/07/2023 10:30,6681.2,151.21,TRADE
VIC1,4/07/2023 10:35,6665.41,270.81,TRADE
VIC1,4/07/2023 10:40,6707.5,354.16,TRADE
VIC1,4/07/2023 10:45,6706.67,299.49,TRADE
VIC1,4/07/2023 10:50,6701.65,344.41,TRADE
VIC1,4/07/2023 10:55,6668.65,297.99,TRADE
VIC1,4/07/2023 11:00,6658.01,295.87,TRADE
VIC1,4/07/2023 11:05,6641.5,301.27,TRADE
VIC1,4/07/2023 11:10,6512.63,191,TRADE
VIC1,4/07/2023 11:15,6617.5,198.45,TRADE
VIC1,4/07/2023 11:20,6513.81,191,TRADE
VIC1,4/07/2023 11:25,6485.88,180.01,TRADE
VIC1,4/07/2023 11:30,6458.57,169.8,TRADE
VIC1,4/07/2023 11:35,6435.44,169.78,TRADE
VIC1,4/07/2023 11:40,6464.44,180.01,TRADE
VIC1,4/07/2023 11:45,6404.76,140.01,TRADE
VIC1,4/07/2023 11:50,6460.13,180.01,TRADE
VIC1,4/07/2023 11:55,6399.82,180.01,TRADE
VIC1,4/07/2023 12:00,6425.92,141.52,TRADE
VIC1,4/07/2023 12:05,6448.48,146.12,TRADE
VIC1,4/07/2023 12:10,6434.23,152.22,TRADE
VIC1,4/07/2023 12:15,6450.39,180.01,TRADE
VIC1,4/07/2023 12:20,6429.5,180.01,TRADE
VIC1,4/07/2023 12:25,6360.86,180.01,TRADE
VIC1,4/07/2023 12:30,6347.24,180.01,TRADE
VIC1,4/07/2023 12:35,6336.32,180.01,TRADE
VIC1,4/07/2023 12:40,6328.66,180.01,TRADE
VIC1,4/07/2023 12:45,6370.74,180.01,TRADE
VIC1,4/07/2023 12:50,6297.95,180.01,TRADE
VIC1,4/07/2023 12:55,6343.52,180.01,TRADE
VIC1,4/07/2023 13:00,6341.33,180.01,TRADE
VIC1,4/07/2023 13:05,6321.52,142.58,TRADE
VIC1,4/07/2023 13:10,6371.25,141.32,TRADE
VIC1,4/07/2023 13:15,6362.75,180.01,TRADE
VIC1,4/07/2023 13:20,6278.08,141.66,TRADE
VIC1,4/07/2023 13:25,6282.48,180.01,TRADE
VIC1,4/07/2023 13:30,6311.2,207.88,TRADE
VIC1,4/07/2023 13:35,6366.89,215.58,TRADE
VIC1,4/07/2023 13:40,6304.58,187.04,TRADE
VIC1,4/07/2023 13:45,6353.27,191,TRADE
VIC1,4/07/2023 13:50,6364.07,191,TRADE
VIC1,4/07/2023 13:55,6363.33,180.01,TRADE
VIC1,4/07/2023 14:00,6272.3,190.32,TRADE
VIC1,4/07/2023 14:05,6241.67,139.68,TRADE
VIC1,4/07/2023 14:10,6319.11,154.88,TRADE
VIC1,4/07/2023 14:15,6357.56,154,TRADE
VIC1,4/07/2023 14:20,6324.92,140.01,TRADE
VIC1,4/07/2023 14:25,6338.3,140.01,TRADE
VIC1,4/07/2023 14:30,6349.56,140.01,TRADE
VIC1,4/07/2023 14:35,6388.26,162.03,TRADE
VIC1,4/07/2023 14:40,6387.16,169.18,TRADE
VIC1,4/07/2023 14:45,6379.73,155.54,TRADE
VIC1,4/07/2023 14:50,6330.49,140.81,TRADE
VIC1,4/07/2023 14:55,6416.02,180.01,TRADE
VIC1,4/07/2023 15:00,6418.68,191,TRADE
VIC1,4/07/2023 15:05,6367.01,143.59,TRADE
VIC1,4/07/2023 15:10,6467.26,180.01,TRADE
VIC1,4/07/2023 15:15,6497.85,191,TRADE
VIC1,4/07/2023 15:20,6516.35,191,TRADE
VIC1,4/07/2023 15:25,6532.27,180.01,TRADE
VIC1,4/07/2023 15:30,6461.28,163.73,TRADE
VIC1,4/07/2023 15:35,6476.82,157.13,TRADE
VIC1,4/07/2023 15:40,6580.38,180.01,TRADE
VIC1,4/07/2023 15:45,6586.47,200.32,TRADE
VIC1,4/07/2023 15:50,6561.88,180.01,TRADE
VIC1,4/07/2023 15:55,6615.09,213.21,TRADE
VIC1,4/07/2023 16:00,6674.06,297.99,TRADE
VIC1,4/07/2023 16:05,6674.75,200.7,TRADE
VIC1,4/07/2023 16:10,6652.66,180.01,TRADE
VIC1,4/07/2023 16:15,6671.22,180.01,TRADE
VIC1,4/07/2023 16:20,6700.13,191,TRADE
VIC1,4/07/2023 16:25,6739.16,188.87,TRADE
VIC1,4/07/2023 16:30,6841.69,290.75,TRADE
VIC1,4/07/2023 16:35,6898.74,203.37,TRADE
VIC1,4/07/2023 16:40,6877.56,143.86,TRADE
VIC1,4/07/2023 16:45,6989.75,180.01,TRADE
VIC1,4/07/2023 16:50,7002.5,278.8,TRADE
VIC1,4/07/2023 16:55,7045.4,283.8,TRADE
VIC1,4/07/2023 17:00,7057.53,271.16,TRADE
VIC1,4/07/2023 17:05,7034.42,270.81,TRADE
VIC1,4/07/2023 17:10,7115.73,270.81,TRADE
VIC1,4/07/2023 17:15,7130.96,294.5,TRADE
VIC1,4/07/2023 17:20,7243.88,299.5,TRADE
VIC1,4/07/2023 17:25,7331.4,299.5,TRADE
VIC1,4/07/2023 17:30,7378.33,305.79,TRADE
VIC1,4/07/2023 17:35,7472.94,306.06,TRADE
VIC1,4/07/2023 17:40,7493.54,311.37,TRADE
VIC1,4/07/2023 17:45,7506.82,322,TRADE
VIC1,4/07/2023 17:50,7444.12,320.4,TRADE
VIC1,4/07/2023 17:55,7400.04,320.59,TRADE
VIC1,4/07/2023 18:00,7486.7,321.16,TRADE
VIC1,4/07/2023 18:05,7446.5,320.48,TRADE
VIC1,4/07/2023 18:10,7373.76,306.87,TRADE
VIC1,4/07/2023 18:15,7432.99,312.56,TRADE
VIC1,4/07/2023 18:20,7383.5,315.15,TRADE
VIC1,4/07/2023 18:25,7423.02,313.12,TRADE
VIC1,4/07/2023 18:30,7358.24,313.21,TRADE
VIC1,4/07/2023 18:35,7270.05,303.28,TRADE
VIC1,4/07/2023 18:40,7236.87,300.87,TRADE
VIC1,4/07/2023 18:45,7203.33,270.81,TRADE
VIC1,4/07/2023 18:50,7212.84,299.19,TRADE
VIC1,4/07/2023 18:55,7229.14,270.81,TRADE
VIC1,4/07/2023 19:00,7165.01,180.01,TRADE
VIC1,4/07/2023 19:05,7146.65,158.13,TRADE
VIC1,4/07/2023 19:10,7126.37,173.33,TRADE
VIC1,4/07/2023 19:15,7096.11,180.01,TRADE
VIC1,4/07/2023 19:20,6974.92,145.28,TRADE
VIC1,4/07/2023 19:25,6946.3,157.78,TRADE
VIC1,4/07/2023 19:30,6895.38,156.91,TRADE
VIC1,4/07/2023 19:35,6959.06,184.27,TRADE
VIC1,4/07/2023 19:40,6908.57,159.34,TRADE
VIC1,4/07/2023 19:45,6874.47,150.31,TRADE
VIC1,4/07/2023 19:50,6888.32,150.29,TRADE
VIC1,4/07/2023 19:55,6879.14,159.93,TRADE
VIC1,4/07/2023 20:00,6837.12,159.69,TRADE
VIC1,4/07/2023 20:05,6740.1,145.37,TRADE
VIC1,4/07/2023 20:10,6706,145.25,TRADE
VIC1,4/07/2023 20:15,6717.5,143.3,TRADE
VIC1,4/07/2023 20:20,6672.23,127.41,TRADE
VIC1,4/07/2023 20:25,6602.21,109.71,TRADE
VIC1,4/07/2023 20:30,6636.5,116.26,TRADE
VIC1,4/07/2023 20:35,6562.28,145.14,TRADE
VIC1,4/07/2023 20:40,6516.9,141,TRADE
VIC1,4/07/2023 20:45,6531.97,140.01,TRADE
VIC1,4/07/2023 20:50,6522.49,140.01,TRADE
VIC1,4/07/2023 20:55,6501.8,134.41,TRADE
VIC1,4/07/2023 21:00,6449.07,123.91,TRADE
VIC1,4/07/2023 21:05,6306.33,106.1,TRADE
VIC1,4/07/2023 21:10,6333.87,118.2,TRADE
VIC1,4/07/2023 21:15,6301.22,119.07,TRADE
VIC1,4/07/2023 21:20,6241.32,111.98,TRADE
VIC1,4/07/2023 21:25,6198.59,109.54,TRADE
VIC1,4/07/2023 21:30,6141.29,98.5,TRADE
VIC1,4/07/2023 21:35,6108.36,104.35,TRADE
VIC1,4/07/2023 21:40,5988.05,100.19,TRADE
VIC1,4/07/2023 21:45,5932.58,98.05,TRADE
VIC1,4/07/2023 21:50,5947.53,98.48,TRADE
VIC1,4/07/2023 21:55,5840.59,97.01,TRADE
VIC1,4/07/2023 22:00,5810.98,97.01,TRADE
VIC1,4/07/2023 22:05,5830.9,140.01,TRADE
VIC1,4/07/2023 22:10,5757.86,140.01,TRADE
VIC1,4/07/2023 22:15,5741.48,106.09,TRADE
VIC1,4/07/2023 22:20,5687.05,108.61,TRADE
VIC1,4/07/2023 22:25,5670.67,99.67,TRADE
VIC1,4/07/2023 22:30,5640.03,97.01,TRADE
VIC1,4/07/2023 22:35,5524.58,102.41,TRADE
VIC1,4/07/2023 22:40,5441.71,107.51,TRADE
VIC1,4/07/2023 22:45,5418.92,108.05,TRADE
VIC1,4/07/2023 22:50,5443.13,109.73,TRADE
VIC1,4/07/2023 22:55,5386.33,97.01,TRADE
VIC1,4/07/2023 23:00,5345.17,97.01,TRADE
VIC1,4/07/2023 23:05,5379.6,97.01,TRADE
VIC1,4/07/2023 23:10,5465.09,108.12,TRADE
VIC1,4/07/2023 23:15,5526.81,99.73,TRADE
VIC1,4/07/2023 23:20,5418.22,97.01,TRADE
VIC1,4/07/2023 23:25,5404.68,97.01,TRADE
VIC1,4/07/2023 23:30,5490.06,98.22,TRADE
VIC1,4/07/2023 23:35,5473.04,98.46,TRADE
VIC1,4/07/2023 23:40,5359.82,97.01,TRADE
VIC1,4/07/2023 23:45,5370.32,97.01,TRADE
VIC1,4/07/2023 23:50,5344.99,97.01,TRADE
VIC1,4/07/2023 23:55,5291.17,96.32,TRADE
VIC1,5/07/2023 0:00,5144.83,79.46,TRADE
VIC1,5/07/2023 0:05,5175.04,95.82,TRADE
VIC1,5/07/2023 0:10,5079.42,95.05,TRADE
VIC1,5/07/2023 0:15,5110.61,96.66,TRADE
VIC1,5/07/2023 0:20,5109.63,96.64,TRADE
VIC1,5/07/2023 0:25,5080.33,94.92,TRADE
VIC1,5/07/2023 0:30,5024.81,96.03,TRADE
VIC1,5/07/2023 0:35,5027.17,95.97,TRADE
VIC1,5/07/2023 0:40,5019.16,96.03,TRADE
VIC1,5/07/2023 0:45,5018.32,95.88,TRADE
VIC1,5/07/2023 0:50,4918.46,93.61,TRADE
VIC1,5/07/2023 0:55,4959.89,94.29,TRADE
VIC1,5/07/2023 1:00,4875.98,85.04,TRADE
VIC1,5/07/2023 1:05,4835.08,85.15,TRADE
VIC1,5/07/2023 1:10,4868.07,93.56,TRADE
VIC1,5/07/2023 1:15,4876.99,85.8,TRADE
VIC1,5/07/2023 1:20,4812.24,79.72,TRADE
VIC1,5/07/2023 1:25,4827.47,83.62,TRADE
VIC1,5/07/2023 1:30,4815.74,83.65,TRADE
VIC1,5/07/2023 1:35,4784.39,81.53,TRADE
VIC1,5/07/2023 1:40,4768.87,82.03,TRADE
VIC1,5/07/2023 1:45,4642.79,59.26,TRADE
VIC1,5/07/2023 1:50,4581.9,59.26,TRADE
VIC1,5/07/2023 1:55,4549.33,59.11,TRADE
VIC1,5/07/2023 2:00,4536.83,58.82,TRADE
VIC1,5/07/2023 2:05,4558.38,78.72,TRADE
VIC1,5/07/2023 2:10,4566.34,59.58,TRADE
VIC1,5/07/2023 2:15,4465.68,76.8,TRADE
VIC1,5/07/2023 2:20,4503.78,76.78,TRADE
VIC1,5/07/2023 2:25,4487.59,57.24,TRADE
VIC1,5/07/2023 2:30,4490.36,60.75,TRADE
VIC1,5/07/2023 2:35,4402.26,56.95,TRADE
VIC1,5/07/2023 2:40,4390.69,57.3,TRADE
VIC1,5/07/2023 2:45,4384.54,56.8,TRADE
VIC1,5/07/2023 2:50,4418.65,58.86,TRADE
VIC1,5/07/2023 2:55,4404.08,47.66,TRADE
VIC1,5/07/2023 3:00,4319.2,51.98,TRADE
VIC1,5/07/2023 3:05,4335.07,56.13,TRADE
VIC1,5/07/2023 3:10,4307.71,55.62,TRADE
VIC1,5/07/2023 3:15,4356.43,55.64,TRADE
VIC1,5/07/2023 3:20,4358.75,59.48,TRADE
VIC1,5/07/2023 3:25,4374.34,53.31,TRADE
VIC1,5/07/2023 3:30,4365.4,55.7,TRADE
VIC1,5/07/2023 3:35,4274.85,41.93,TRADE
VIC1,5/07/2023 3:40,4267.89,50.16,TRADE
VIC1,5/07/2023 3:45,4338.26,55.31,TRADE
VIC1,5/07/2023 3:50,4344.81,55.22,TRADE
VIC1,5/07/2023 3:55,4255.39,24.65,TRADE
VIC1,5/07/2023 4:00,4330.42,50.58,TRADE
VIC1,5/07/2023 4:05,4362.26,55.72,TRADE
VIC1,5/07/2023 4:10,4376.04,74.33,TRADE
VIC1,5/07/2023 4:15,4382.63,75.77,TRADE
VIC1,5/07/2023 4:20,4362.89,57.76,TRADE
VIC1,5/07/2023 4:25,4339.68,56.75,TRADE
VIC1,5/07/2023 4:30,4346.08,57.09,TRADE
VIC1,5/07/2023 4:35,4392.58,58,TRADE
VIC1,5/07/2023 4:40,4428.34,58.28,TRADE
VIC1,5/07/2023 4:45,4385.75,58.31,TRADE
VIC1,5/07/2023 4:50,4412.21,76.11,TRADE
VIC1,5/07/2023 4:55,4456.55,58.05,TRADE
VIC1,5/07/2023 5:00,4473.86,79.22,TRADE
VIC1,5/07/2023 5:05,4502.53,59.38,TRADE
VIC1,5/07/2023 5:10,4473.13,58.08,TRADE
VIC1,5/07/2023 5:15,4529.76,79.5,TRADE
VIC1,5/07/2023 5:20,4573.02,79.09,TRADE
VIC1,5/07/2023 5:25,4565.29,59.29,TRADE
VIC1,5/07/2023 5:30,4614.08,60.01,TRADE
VIC1,5/07/2023 5:35,4626.11,60.01,TRADE
VIC1,5/07/2023 5:40,4697.75,59.44,TRADE
VIC1,5/07/2023 5:45,4732.45,59.28,TRADE
VIC1,5/07/2023 5:50,4826.49,78.76,TRADE
VIC1,5/07/2023 5:55,4855.49,82.34,TRADE
VIC1,5/07/2023 6:00,4923.07,81.86,TRADE
VIC1,5/07/2023 6:05,4991.95,88.83,TRADE
VIC1,5/07/2023 6:10,5108.99,97.01,TRADE
VIC1,5/07/2023 6:15,5199.26,90.33,TRADE
VIC1,5/07/2023 6:20,5280.64,106.27,TRADE
VIC1,5/07/2023 6:25,5337.7,132.16,TRADE
VIC1,5/07/2023 6:30,5354.13,140.01,TRADE
VIC1,5/07/2023 6:35,5429.8,97.01,TRADE
VIC1,5/07/2023 6:40,5550.05,97.01,TRADE
VIC1,5/07/2023 6:45,5601.83,99.57,TRADE
VIC1,5/07/2023 6:50,5646.79,121.93,TRADE
VIC1,5/07/2023 6:55,5656.06,129.89,TRADE
VIC1,5/07/2023 7:00,5715.95,140.01,TRADE
VIC1,5/07/2023 7:05,5812.81,140.01,TRADE
VIC1,5/07/2023 7:10,5796.09,109.77,TRADE
VIC1,5/07/2023 7:15,5880.87,140.01,TRADE
VIC1,5/07/2023 7:20,5997.38,140.01,TRADE
VIC1,5/07/2023 7:25,6064.08,107.53,TRADE
VIC1,5/07/2023 7:30,6092.11,146.17,TRADE
VIC1,5/07/2023 7:35,6139.2,132.83,TRADE
VIC1,5/07/2023 7:40,6182.9,140.01,TRADE
VIC1,5/07/2023 7:45,6203.46,137.93,TRADE
VIC1,5/07/2023 7:50,6235.93,140.01,TRADE
VIC1,5/07/2023 7:55,6248.4,140.01,TRADE
VIC1,5/07/2023 8:00,6280.16,118.12,TRADE
VIC1,5/07/2023 8:05,6315.15,140.01,TRADE
VIC1,5/07/2023 8:10,6441.04,126.83,TRADE
VIC1,5/07/2023 8:15,6446.35,100.12,TRADE
VIC1,5/07/2023 8:20,6505.65,100.14,TRADE
VIC1,5/07/2023 8:25,6499.77,100.13,TRADE
VIC1,5/07/2023 8:30,6467.54,97.01,TRADE
VIC1,5/07/2023 8:35,6456.36,97.01,TRADE
VIC1,5/07/2023 8:40,6463.69,97.01,TRADE
VIC1,5/07/2023 8:45,6463.2,97.01,TRADE
VIC1,5/07/2023 8:50,6472.82,123.45,TRADE
VIC1,5/07/2023 8:55,6451.5,113.2,TRADE
VIC1,5/07/2023 9:00,6456.22,111.34,TRADE
VIC1,5/07/2023 9:05,6431.79,83,TRADE
VIC1,5/07/2023 9:10,6474.04,79.72,TRADE
VIC1,5/07/2023 9:15,6457.69,71.37,TRADE
VIC1,5/07/2023 9:20,6464.77,67.5,TRADE
VIC1,5/07/2023 9:25,6433.37,90.69,TRADE
VIC1,5/07/2023 9:30,6401.34,64.76,TRADE
VIC1,5/07/2023 9:35,6369.9,123.49,TRADE
VIC1,5/07/2023 9:40,6345.89,125.9,TRADE
VIC1,5/07/2023 9:45,6323.88,121.26,TRADE
VIC1,5/07/2023 9:50,6280.91,111.18,TRADE
VIC1,5/07/2023 9:55,6244.46,120.13,TRADE
VIC1,5/07/2023 10:00,6232.67,117.89,TRADE
VIC1,5/07/2023 10:05,6207.31,108.44,TRADE
VIC1,5/07/2023 10:10,6192.23,114.7,TRADE
VIC1,5/07/2023 10:15,6157.83,110.79,TRADE
VIC1,5/07/2023 10:20,6129.49,78.27,TRADE
VIC1,5/07/2023 10:25,6073.68,71.77,TRADE
VIC1,5/07/2023 10:30,6047.17,64.76,TRADE
VIC1,5/07/2023 10:35,6007.38,65.9,TRADE
VIC1,5/07/2023 10:40,5945.71,88.6,TRADE
VIC1,5/07/2023 10:45,5902.21,77.01,TRADE
VIC1,5/07/2023 10:50,5850.31,74.02,TRADE
VIC1,5/07/2023 10:55,5798.92,73.66,TRADE
VIC1,5/07/2023 11:00,5764.93,64.76,TRADE
VIC1,5/07/2023 11:05,5715.84,34.34,TRADE
VIC1,5/07/2023 11:10,5709.87,64.76,TRADE
VIC1,5/07/2023 11:15,5680.1,61.67,TRADE
VIC1,5/07/2023 11:20,5589.47,25.63,TRADE
VIC1,5/07/2023 11:25,5583.18,9.17,TRADE
VIC1,5/07/2023 11:30,5570.93,2.86,TRADE
VIC1,5/07/2023 11:35,5517.95,-8.35,TRADE
VIC1,5/07/2023 11:40,5454.46,-24.94,TRADE
VIC1,5/07/2023 11:45,5403.69,-4.85,TRADE
VIC1,5/07/2023 11:50,5363.48,0,TRADE
VIC1,5/07/2023 11:55,5364.03,9,TRADE
VIC1,5/07/2023 12:00,5331.6,0.02,TRADE
VIC1,5/07/2023 12:05,5340.17,0.88,TRADE
VIC1,5/07/2023 12:10,5355.36,0.64,TRADE
VIC1,5/07/2023 12:15,5382.75,0.51,TRADE
VIC1,5/07/2023 12:20,5392.34,0,TRADE
VIC1,5/07/2023 12:25,5427.74,0.15,TRADE
VIC1,5/07/2023 12:30,5432.92,3.68,TRADE
VIC1,5/07/2023 12:35,5432.99,1.55,TRADE
VIC1,5/07/2023 12:40,5403.24,0.93,TRADE
VIC1,5/07/2023 12:45,5414,9,TRADE
VIC1,5/07/2023 12:50,5414.76,8.95,TRADE
VIC1,5/07/2023 12:55,5414.02,8.95,TRADE
VIC1,5/07/2023 13:00,5365.43,1.74,TRADE
VIC1,5/07/2023 13:05,5360.7,4.77,TRADE
VIC1,5/07/2023 13:10,5382.65,2.92,TRADE
VIC1,5/07/2023 13:15,5374.36,3.81,TRADE
VIC1,5/07/2023 13:20,5409.06,64.77,TRADE
VIC1,5/07/2023 13:25,5417.82,15.74,TRADE
VIC1,5/07/2023 13:30,5412.56,4.96,TRADE
VIC1,5/07/2023 13:35,5441.46,9,TRADE
VIC1,5/07/2023 13:40,5455.94,3.02,TRADE
VIC1,5/07/2023 13:45,5474.51,22.71,TRADE
VIC1,5/07/2023 13:50,5467.76,0.54,TRADE
VIC1,5/07/2023 13:55,5507.09,1.75,TRADE
VIC1,5/07/2023 14:00,5512.26,0.77,TRADE
VIC1,5/07/2023 14:05,5507.07,1.13,TRADE
VIC1,5/07/2023 14:10,5523.87,1.67,TRADE
VIC1,5/07/2023 14:15,5610.8,32.1,TRADE
VIC1,5/07/2023 14:20,5600.06,54.28,TRADE
VIC1,5/07/2023 14:25,5659.48,27.35,TRADE
VIC1,5/07/2023 14:30,5664.32,0.64,TRADE
VIC1,5/07/2023 14:35,5657.25,55.46,TRADE
VIC1,5/07/2023 14:40,5675.81,62.41,TRADE
VIC1,5/07/2023 14:45,5673.13,60.86,TRADE
VIC1,5/07/2023 14:50,5722.93,54.42,TRADE
VIC1,5/07/2023 14:55,5727.69,56.95,TRADE
VIC1,5/07/2023 15:00,5738.63,59.69,TRADE
VIC1,5/07/2023 15:05,5764.8,51.44,TRADE
VIC1,5/07/2023 15:10,5787.03,60.32,TRADE
VIC1,5/07/2023 15:15,5803.47,60.08,TRADE
VIC1,5/07/2023 15:20,5836.85,59.5,TRADE
VIC1,5/07/2023 15:25,5811.48,59.88,TRADE
VIC1,5/07/2023 15:30,5841.49,59.28,TRADE
VIC1,5/07/2023 15:35,5873.43,59.83,TRADE
VIC1,5/07/2023 15:40,5930.95,60.4,TRADE
VIC1,5/07/2023 15:45,5959.58,63.08,TRADE
VIC1,5/07/2023 15:50,5979.82,60.97,TRADE
VIC1,5/07/2023 15:55,6021.02,58.58,TRADE
VIC1,5/07/2023 16:00,6045.72,91.24,TRADE
VIC1,5/07/2023 16:05,6047.2,64.76,TRADE
VIC1,5/07/2023 16:10,6100.21,85.31,TRADE
VIC1,5/07/2023 16:15,6134.27,125.01,TRADE
VIC1,5/07/2023 16:20,6182.34,86.84,TRADE
VIC1,5/07/2023 16:25,6255.48,87.91,TRADE
VIC1,5/07/2023 16:30,6344.18,140.01,TRADE
VIC1,5/07/2023 16:35,6299.51,76.76,TRADE
VIC1,5/07/2023 16:40,6399.85,88.55,TRADE
VIC1,5/07/2023 16:45,6427.96,76.15,TRADE
VIC1,5/07/2023 16:50,6490.51,107.03,TRADE
VIC1,5/07/2023 16:55,6499.07,88.39,TRADE
VIC1,5/07/2023 17:00,6585.56,105.93,TRADE
VIC1,5/07/2023 17:05,6596.94,75.66,TRADE
VIC1,5/07/2023 17:10,6708.47,103.22,TRADE
VIC1,5/07/2023 17:15,6755.77,126.39,TRADE
VIC1,5/07/2023 17:20,6848.98,128.56,TRADE
VIC1,5/07/2023 17:25,6971.79,180.01,TRADE
VIC1,5/07/2023 17:30,7025.7,180.01,TRADE
VIC1,5/07/2023 17:35,7097.99,180.01,TRADE
VIC1,5/07/2023 17:40,6985.55,137.98,TRADE
VIC1,5/07/2023 17:45,7145.51,165.58,TRADE
VIC1,5/07/2023 17:50,7173.13,180.01,TRADE
VIC1,5/07/2023 17:55,7189.19,180.01,TRADE
VIC1,5/07/2023 18:00,7159.26,138.03,TRADE
VIC1,5/07/2023 18:05,7142.85,140.01,TRADE
VIC1,5/07/2023 18:10,7053.35,127.98,TRADE
VIC1,5/07/2023 18:15,7093.78,132.72,TRADE
VIC1,5/07/2023 18:20,7053.54,115.81,TRADE
VIC1,5/07/2023 18:25,7063.24,109.96,TRADE
VIC1,5/07/2023 18:30,7095.65,107.49,TRADE
VIC1,5/07/2023 18:35,7091.48,107.59,TRADE
VIC1,5/07/2023 18:40,7057.57,108.29,TRADE
VIC1,5/07/2023 18:45,6971.27,81,TRADE
VIC1,5/07/2023 18:50,6971.97,81,TRADE
VIC1,5/07/2023 18:55,6925.14,94.33,TRADE
VIC1,5/07/2023 19:00,7000.79,94.27,TRADE
VIC1,5/07/2023 19:05,6984.97,81,TRADE
VIC1,5/07/2023 19:10,6927.57,72.6,TRADE
VIC1,5/07/2023 19:15,6914,75.62,TRADE
VIC1,5/07/2023 19:20,6791.26,54.65,TRADE
VIC1,5/07/2023 19:25,6776.82,58.75,TRADE
VIC1,5/07/2023 19:30,6732.95,55.99,TRADE
VIC1,5/07/2023 19:35,6786.84,69.89,TRADE
VIC1,5/07/2023 19:40,6766.41,71.63,TRADE
VIC1,5/07/2023 19:45,6677.52,71,TRADE
VIC1,5/07/2023 19:50,6688.9,71.54,TRADE
VIC1,5/07/2023 19:55,6673.11,71.57,TRADE
